user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
1,21-08-2024,4947,3991.31,2.86,674,3.1,119,Gym Workout,Clear,Office,Neutral
1,22-08-2024,7084,2392.63,6.84,526,0.9,95,Yoga,Fog,Park,Tired
1,22-08-2024,8928,2954.62,15.77,583,5.1,120,None,Rain,Park,Happy
1,22-08-2024,20625,2454.61,15.16,120,7.1,163,Cycling,Snow,Other,Stressed
1,23-08-2024,6918,1680.76,0.36,506,1.9,144,Walking,Fog,Office,Stressed
1,24-08-2024,28382,2210.78,10.43,140,0.2,108,Gym Workout,Rain,Park,Tired
1,25-08-2024,12144,3457.72,3.84,1411,2.1,145,Yoga,Snow,Gym,Stressed
1,26-08-2024,18734,3363.93,1.53,251,2.3,97,None,Clear,Home,Happy
1,26-08-2024,10207,3972.07,6.62,196,0.8,93,Walking,Fog,Park,Tired
1,28-08-2024,3205,2084.97,8.78,637,1.1,136,Walking,Snow,Other,Neutral
1,28-08-2024,11389,1536.2,19.24,1122,9.6,177,Cycling,Clear,Park,Neutral
1,30-08-2024,26279,2981.63,6.63,670,8.8,120,Running,Rain,Gym,Happy
1,31-08-2024,14456,2291.79,3.0,639,9.5,160,Cycling,Snow,Office,Neutral
1,01-09-2024,26382,2199.99,0.22,1420,1.9,86,Walking,Clear,Home,Tired
1,01-09-2024,19860,1801.14,19.89,845,1.6,97,Running,Clear,Office,Happy
1,02-09-2024,7788,3186.07,13.77,239,8.7,60,Walking,Snow,Gym,Stressed
1,02-09-2024,8219,1825.37,4.59,1171,9.4,79,Swimming,Clear,Gym,Stressed
1,03-09-2024,23853,3759.36,19.98,572,4.5,169,Yoga,Clear,Park,Stressed
1,04-09-2024,10712,1662.35,17.77,1405,7.9,179,None,Fog,Gym,Stressed
1,06-09-2024,3122,2296.13,6.75,1358,11.5,156,None,Rain,Other,Tired
1,08-09-2024,24552,2262.84,0.91,1216,10.0,111,Gym Workout,Clear,Park,Neutral
1,11-09-2024,18603,3414.54,5.88,580,7.5,179,Running,Rain,Office,Neutral
1,12-09-2024,22838,1604.45,0.53,1178,4.8,107,Running,Clear,Home,Happy
1,12-09-2024,29525,2094.56,0.75,300,2.0,73,Cycling,Snow,Other,Neutral
1,13-09-2024,16809,2227.81,3.27,1183,11.3,86,Cycling,Clear,Office,Tired
1,13-09-2024,23105,3092.15,15.65,52,6.5,130,None,Snow,Home,Stressed
1,15-09-2024,5315,2453.37,16.32,1396,10.0,105,Yoga,Clear,Office,Neutral
1,17-09-2024,29000,3744.91,6.75,122,6.6,151,Walking,Fog,Other,Happy
1,17-09-2024,20344,1978.48,1.53,446,1.9,87,Swimming,Rain,Park,Happy
1,17-09-2024,3249,3556.14,10.55,1159,11.8,149,Walking,Snow,Home,Neutral
1,18-09-2024,13877,2858.31,15.28,1428,4.0,84,None,Fog,Park,Stressed
1,18-09-2024,10120,3804.46,2.04,240,7.8,116,Running,Fog,Home,Tired
1,18-09-2024,13815,3714.54,16.17,1425,4.3,166,Yoga,Clear,Gym,Stressed
1,19-09-2024,25592,2689.04,17.48,604,1.7,83,Swimming,Snow,Other,Stressed
1,20-09-2024,26941,2865.68,7.36,580,0.2,63,Running,Clear,Other,Stressed
1,20-09-2024,4540,3336.06,19.41,218,11.0,171,Swimming,Clear,Office,Neutral
1,22-09-2024,21933,2216.96,14.61,1410,0.7,141,None,Rain,Other,Happy
1,23-09-2024,13774,3455.05,14.43,1294,11.2,86,Gym Workout,Rain,Other,Neutral
1,25-09-2024,8271,3173.97,11.55,762,11.2,69,Walking,Clear,Office,Stressed
1,25-09-2024,8393,3835.66,7.72,98,7.8,60,Running,Rain,Office,Happy
1,26-09-2024,7547,1746.52,18.07,685,3.9,172,Running,Rain,Other,Tired
1,27-09-2024,28034,1631.02,19.73,873,6.1,165,Running,Clear,Other,Stressed
1,27-09-2024,217,2362.82,16.58,1047,10.1,116,Yoga,Snow,Park,Stressed
1,27-09-2024,23347,3103.09,2.85,1326,2.6,163,Yoga,Fog,Home,Neutral
1,27-09-2024,20918,1772.23,7.72,575,3.2,128,Walking,Snow,Office,Neutral
1,29-09-2024,12032,3681.61,18.92,1315,7.6,178,Swimming,Snow,Home,Stressed
1,01-10-2024,10592,2880.98,14.51,173,8.5,119,Cycling,Clear,Office,Tired
1,01-10-2024,12491,1827.4,0.18,1335,4.8,126,Cycling,Snow,Other,Neutral
1,02-10-2024,15124,2262.94,4.28,1126,10.0,117,Yoga,Rain,Other,Stressed
1,04-10-2024,7301,2719.55,9.83,231,10.3,75,None,Fog,Office,Stressed
1,05-10-2024,26383,1957.8,19.1,1347,9.3,92,Gym Workout,Rain,Home,Neutral
1,06-10-2024,8642,2839.07,16.35,60,4.4,152,Yoga,Fog,Gym,Happy
1,07-10-2024,5235,2899.03,2.41,974,11.1,170,Swimming,Clear,Home,Stressed
1,08-10-2024,29345,2912.32,0.01,193,6.1,161,Cycling,Clear,Home,Stressed
1,08-10-2024,14375,3801.97,17.55,609,9.8,108,Gym Workout,Clear,Office,Happy
1,08-10-2024,22149,3906.23,11.75,1159,1.2,81,Running,Clear,Office,Stressed
1,09-10-2024,27306,3044.31,1.97,355,8.2,76,Gym Workout,Rain,Other,Stressed
1,10-10-2024,29615,3370.6,4.37,559,4.3,71,Running,Snow,Park,Tired
1,10-10-2024,21877,1547.18,17.87,570,6.7,88,Gym Workout,Fog,Other,Stressed
1,11-10-2024,23290,2812.87,18.58,84,6.3,109,Cycling,Fog,Gym,Tired
1,12-10-2024,3349,1770.13,18.85,1397,6.1,84,Yoga,Rain,Other,Neutral
1,12-10-2024,19572,3687.92,18.01,182,0.5,146,Gym Workout,Snow,Other,Tired
1,14-10-2024,2888,1944.89,0.9,220,10.9,84,Yoga,Clear,Other,Neutral
1,15-10-2024,18323,1623.19,12.59,443,7.2,175,Walking,Fog,Office,Happy
1,15-10-2024,14817,3977.15,6.89,410,0.6,122,Walking,Rain,Other,Stressed
1,20-10-2024,15944,2539.43,1.21,931,3.2,110,Walking,Clear,Other,Stressed
1,22-10-2024,1547,2730.45,6.03,155,6.9,134,Cycling,Rain,Park,Tired
1,24-10-2024,26886,1559.03,2.56,886,11.9,114,Walking,Rain,Office,Happy
1,25-10-2024,2830,1826.35,12.4,220,8.9,168,Walking,Snow,Home,Stressed
1,25-10-2024,16491,3873.39,8.45,1143,10.4,69,Yoga,Snow,Gym,Stressed
1,27-10-2024,4444,2425.67,2.68,904,0.3,174,Gym Workout,Rain,Park,Stressed
1,27-10-2024,21261,3484.78,14.35,1109,4.8,157,None,Clear,Office,Happy
1,28-10-2024,27,2334.22,13.08,576,10.9,143,Running,Rain,Home,Happy
1,28-10-2024,22574,3307.03,7.59,40,10.3,68,None,Clear,Office,Tired
1,30-10-2024,19043,2272.07,15.22,463,9.6,137,Gym Workout,Clear,Home,Neutral
1,30-10-2024,17577,2415.97,5.84,382,7.3,118,Swimming,Rain,Park,Tired
1,31-10-2024,22248,3678.34,4.71,341,4.8,97,Walking,Snow,Home,Happy
1,01-11-2024,3221,3972.19,15.37,1423,9.4,101,Yoga,Rain,Office,Happy
1,01-11-2024,5178,2736.79,11.15,1082,2.5,84,None,Clear,Home,Happy
1,02-11-2024,24336,2125.43,1.09,821,10.4,103,Gym Workout,Clear,Home,Stressed
1,02-11-2024,13032,3308.8,15.46,609,9.0,132,None,Rain,Home,Tired
1,03-11-2024,10025,3929.1,4.0,1354,5.6,178,Yoga,Rain,Park,Stressed
1,03-11-2024,5843,1669.25,10.37,127,2.7,167,Swimming,Rain,Office,Happy
1,04-11-2024,26759,2122.13,13.45,1303,7.5,84,Walking,Rain,Home,Happy
1,04-11-2024,19963,1807.56,11.24,203,7.0,150,None,Fog,Gym,Tired
1,05-11-2024,23931,2161.15,16.57,260,6.5,141,Running,Rain,Park,Happy
1,07-11-2024,14920,3007.45,18.75,1212,10.4,99,None,Snow,Home,Stressed
1,08-11-2024,5580,3902.08,3.31,493,1.4,65,Gym Workout,Fog,Gym,Neutral
1,08-11-2024,28284,2220.24,5.35,300,1.9,141,Swimming,Clear,Other,Happy
1,09-11-2024,9840,1811.93,2.48,383,6.3,122,Walking,Fog,Other,Tired
1,11-11-2024,18374,2547.07,15.64,1191,0.3,150,Running,Snow,Home,Stressed
1,11-11-2024,13791,3595.45,3.49,954,5.0,101,Cycling,Clear,Home,Stressed
1,12-11-2024,4515,2408.55,10.55,1244,4.4,159,Swimming,Snow,Gym,Tired
1,14-11-2024,2820,2686.76,5.62,188,3.1,177,Gym Workout,Fog,Other,Happy
1,15-11-2024,22827,1513.0,17.98,887,0.8,77,Yoga,Fog,Home,Happy
1,16-11-2024,17938,2006.34,18.0,456,9.9,96,None,Clear,Office,Neutral
1,17-11-2024,4931,2220.25,14.37,1161,1.5,168,Swimming,Fog,Home,Tired
1,18-11-2024,23584,2715.08,9.35,913,4.9,148,Swimming,Fog,Park,Tired
1,20-11-2024,26681,2381.93,6.83,470,11.2,76,Running,Rain,Other,Neutral
1,22-11-2024,26232,1595.19,2.71,1296,2.6,128,Walking,Snow,Home,Happy
1,22-11-2024,22501,3686.86,1.9,395,10.6,105,Gym Workout,Rain,Gym,Stressed
1,23-11-2024,58,2824.89,11.36,1393,7.6,121,Walking,Fog,Other,Neutral
1,23-11-2024,20505,3678.76,2.07,307,3.2,109,None,Snow,Home,Tired
1,24-11-2024,23935,3091.74,16.67,822,11.3,62,Walking,Rain,Gym,Happy
1,25-11-2024,5714,1803.19,14.88,503,2.0,175,Yoga,Clear,Home,Tired
1,25-11-2024,2290,1645.59,19.19,1399,6.8,115,Cycling,Rain,Park,Tired
1,25-11-2024,15344,2356.66,3.29,1168,1.4,85,Yoga,Clear,Park,Neutral
1,26-11-2024,7699,3417.82,2.89,578,5.6,108,Walking,Rain,Gym,Happy
1,26-11-2024,26753,2848.2,12.3,214,9.1,159,Gym Workout,Rain,Other,Stressed
1,28-11-2024,12247,3955.78,6.29,1250,8.8,155,Running,Clear,Other,Happy
1,30-11-2024,8608,3645.95,9.43,213,10.5,165,Running,Snow,Home,Stressed
1,01-12-2024,7288,3570.08,14.2,914,8.3,86,Cycling,Rain,Home,Stressed
1,02-12-2024,7812,2082.13,14.37,240,7.4,160,Yoga,Clear,Park,Happy
1,03-12-2024,5960,3402.23,1.96,1061,4.9,149,None,Snow,Other,Neutral
1,05-12-2024,29592,2940.45,2.04,894,0.8,112,Swimming,Clear,Other,Neutral
1,06-12-2024,19603,2268.16,2.48,910,0.5,126,Running,Clear,Office,Stressed
1,07-12-2024,24989,3749.43,5.03,1102,11.2,172,Running,Rain,Other,Neutral
1,08-12-2024,16927,2579.95,11.46,1356,7.8,80,Gym Workout,Rain,Home,Stressed
1,08-12-2024,2447,3477.25,12.59,509,6.0,139,Running,Rain,Park,Happy
1,09-12-2024,20915,3364.48,13.65,1284,7.4,161,Running,Fog,Gym,Tired
1,09-12-2024,15585,1739.16,5.8,1210,3.7,154,Yoga,Rain,Office,Neutral
1,10-12-2024,11996,3721.46,3.63,749,5.7,150,Walking,Snow,Park,Stressed
1,12-12-2024,11392,1630.91,9.0,204,1.8,154,Yoga,Clear,Home,Tired
1,13-12-2024,26173,2424.76,11.33,669,2.3,69,Yoga,Rain,Other,Happy
1,13-12-2024,23903,1510.94,13.42,1324,10.0,105,None,Rain,Other,Stressed
1,13-12-2024,5521,2185.46,0.4,32,11.5,127,Cycling,Fog,Office,Happy
1,13-12-2024,18589,3951.74,2.19,536,10.6,159,Running,Rain,Park,Neutral
1,14-12-2024,23995,2703.64,3.67,740,5.9,177,Walking,Snow,Other,Neutral
1,14-12-2024,10896,1643.27,17.84,1081,7.2,136,Yoga,Fog,Office,Happy
1,15-12-2024,12339,2513.85,9.19,56,4.1,178,Swimming,Clear,Office,Stressed
1,21-12-2024,4754,2682.98,3.37,1371,8.1,95,Swimming,Clear,Other,Tired
1,21-12-2024,9868,3313.11,17.88,317,10.8,138,Cycling,Rain,Park,Stressed
1,22-12-2024,8587,3781.24,11.41,446,8.1,160,Walking,Rain,Other,Tired
1,24-12-2024,29186,3507.18,18.75,838,9.5,124,Yoga,Fog,Park,Neutral
1,24-12-2024,20678,2343.09,12.03,841,3.6,81,Swimming,Clear,Other,Neutral
1,24-12-2024,8888,3842.14,6.04,924,5.8,82,Yoga,Rain,Office,Neutral
1,26-12-2024,24282,1500.56,10.97,18,6.3,91,Walking,Rain,Office,Tired
1,26-12-2024,12114,3562.77,2.16,393,7.3,162,None,Fog,Home,Stressed
1,27-12-2024,18345,1736.85,18.71,855,0.9,168,Gym Workout,Rain,Gym,Happy
1,27-12-2024,27014,2464.03,14.2,1273,7.8,163,Swimming,Snow,Park,Happy
1,27-12-2024,25278,2531.1,12.9,1387,9.4,161,Swimming,Rain,Other,Stressed
1,28-12-2024,2155,2716.13,7.1,1047,10.0,100,Cycling,Rain,Home,Tired
1,29-12-2024,16364,3865.45,12.08,1346,4.7,114,None,Snow,Park,Stressed
1,29-12-2024,282,3408.34,19.35,1106,1.9,161,Swimming,Snow,Other,Neutral
1,30-12-2024,26840,2591.45,12.83,756,5.0,77,Cycling,Fog,Park,Tired
1,30-12-2024,27772,2760.01,19.28,523,11.2,105,Swimming,Fog,Home,Tired
1,30-12-2024,24352,2826.97,4.85,847,0.3,176,Swimming,Clear,Office,Neutral
1,31-12-2024,10848,2497.66,16.11,243,9.2,127,Gym Workout,Snow,Other,Neutral
1,02-01-2025,20235,2703.34,11.45,1284,7.5,174,Cycling,Fog,Home,Happy
1,02-01-2025,19786,3130.66,11.71,292,6.1,96,None,Clear,Park,Tired
1,02-01-2025,20731,2328.46,14.76,1302,10.0,70,None,Snow,Gym,Stressed
1,05-01-2025,27244,2828.27,11.41,80,7.6,148,None,Rain,Other,Happy
1,06-01-2025,27832,1641.09,11.37,791,2.6,136,Swimming,Rain,Home,Happy
1,06-01-2025,29605,1553.82,0.44,499,4.9,84,Walking,Snow,Other,Happy
1,07-01-2025,15716,2112.18,3.78,1159,1.0,147,Gym Workout,Snow,Office,Stressed
1,07-01-2025,23995,1774.61,15.77,700,5.2,92,Yoga,Fog,Home,Stressed
1,10-01-2025,11928,2538.24,18.11,181,6.7,64,Running,Rain,Other,Happy
1,12-01-2025,1991,2830.57,13.39,758,0.9,116,Gym Workout,Rain,Park,Happy
1,13-01-2025,17056,2039.55,16.76,354,9.8,66,Cycling,Snow,Office,Tired
1,13-01-2025,18257,2067.31,4.75,1123,1.5,148,Gym Workout,Clear,Park,Neutral
1,14-01-2025,12362,2242.69,16.98,156,1.7,158,Walking,Fog,Gym,Tired
1,15-01-2025,11348,2721.31,10.38,1230,1.5,68,Cycling,Clear,Office,Happy
1,18-01-2025,24125,1908.61,14.57,138,5.5,91,Cycling,Rain,Other,Stressed
1,18-01-2025,22649,2715.36,7.72,1359,11.9,69,Cycling,Clear,Office,Happy
1,19-01-2025,17725,3461.57,10.91,1180,2.6,152,None,Snow,Office,Happy
1,21-01-2025,2060,3055.08,4.11,212,9.7,81,None,Fog,Gym,Happy
1,21-01-2025,19495,1556.71,16.12,682,8.8,163,Swimming,Fog,Gym,Happy
1,21-01-2025,15223,3818.38,1.25,933,0.8,109,Swimming,Clear,Gym,Tired
1,21-01-2025,8019,3645.87,5.96,1186,4.1,135,Running,Snow,Office,Neutral
1,22-01-2025,3670,3460.44,17.91,30,3.2,151,Swimming,Fog,Gym,Happy
1,23-01-2025,12244,2048.1,13.36,1346,10.6,64,Cycling,Fog,Home,Stressed
1,23-01-2025,28228,3227.21,10.27,1349,10.0,108,Cycling,Fog,Park,Tired
1,24-01-2025,4901,3834.17,6.32,42,0.9,83,Gym Workout,Rain,Office,Happy
1,24-01-2025,20567,3887.27,8.51,955,3.2,144,Yoga,Rain,Other,Happy
1,26-01-2025,23766,3820.38,13.2,449,8.6,74,Running,Rain,Gym,Tired
1,27-01-2025,10771,2367.31,5.7,1196,5.4,174,Swimming,Clear,Gym,Tired
1,28-01-2025,16377,1680.28,3.69,780,0.6,142,Walking,Rain,Other,Tired
1,29-01-2025,1958,2429.83,9.27,892,8.1,132,Running,Snow,Park,Neutral
1,30-01-2025,24354,3800.86,8.71,672,6.8,127,None,Snow,Gym,Happy
1,02-02-2025,14776,2885.22,17.59,1178,7.0,85,Swimming,Snow,Park,Neutral
1,02-02-2025,27911,2952.23,14.81,1274,8.7,78,Gym Workout,Clear,Park,Happy
1,03-02-2025,12502,3358.83,17.15,920,7.2,176,Running,Clear,Park,Neutral
1,04-02-2025,10645,3474.62,12.25,609,9.0,121,Running,Fog,Park,Tired
1,04-02-2025,7778,3838.33,13.55,1104,4.6,166,Cycling,Clear,Other,Stressed
1,05-02-2025,16920,3562.17,10.3,1109,10.0,102,Yoga,Clear,Park,Happy
1,07-02-2025,23608,1553.45,3.51,494,1.5,101,Running,Rain,Park,Stressed
1,10-02-2025,9875,1637.61,6.77,1125,7.9,74,Yoga,Snow,Gym,Neutral
1,11-02-2025,21013,1809.1,17.79,311,11.3,176,Cycling,Snow,Office,Stressed
1,11-02-2025,19301,2457.6,11.67,259,7.4,171,None,Clear,Home,Stressed
1,11-02-2025,355,3530.13,18.61,21,10.9,74,Yoga,Snow,Office,Happy
1,12-02-2025,5418,2263.22,2.85,924,9.9,135,Walking,Fog,Home,Tired
1,15-02-2025,13267,2763.18,16.23,333,6.6,175,Running,Snow,Home,Neutral
1,15-02-2025,2174,2839.69,11.27,330,2.2,132,Cycling,Snow,Office,Stressed
1,16-02-2025,12384,1616.02,7.16,900,0.9,122,Swimming,Clear,Other,Tired
1,16-02-2025,19532,2857.49,15.01,686,7.2,81,Walking,Snow,Other,Tired
1,16-02-2025,6446,1813.25,13.7,998,0.5,145,Walking,Clear,Park,Happy
1,16-02-2025,28994,1825.25,11.82,1020,12.0,167,Gym Workout,Snow,Other,Stressed
1,17-02-2025,14989,2677.54,10.52,569,10.9,136,Swimming,Fog,Office,Neutral
1,19-02-2025,12852,3380.38,0.84,1242,8.7,153,None,Rain,Home,Tired
1,19-02-2025,14385,3851.15,18.47,56,4.9,161,None,Fog,Office,Stressed
1,20-02-2025,28301,2286.15,5.58,374,8.7,112,Running,Clear,Park,Neutral
1,21-02-2025,6540,3375.19,5.94,1072,10.9,152,Running,Snow,Gym,Happy
1,21-02-2025,29290,3501.64,11.02,628,5.9,77,Walking,Snow,Park,Stressed
1,24-02-2025,13068,3484.32,16.53,151,0.9,137,Gym Workout,Fog,Other,Stressed
1,25-02-2025,11081,3209.46,16.83,899,2.4,107,Running,Snow,Park,Happy
1,01-03-2025,13328,1824.23,15.3,590,7.1,101,Swimming,Snow,Home,Stressed
1,03-03-2025,4362,2469.95,3.42,1243,1.0,127,Yoga,Clear,Other,Tired
1,03-03-2025,14167,2630.78,3.97,435,10.1,62,Walking,Rain,Gym,Happy
1,04-03-2025,2079,3524.94,12.74,221,5.9,121,Swimming,Rain,Gym,Happy
1,07-03-2025,16695,2374.86,17.54,805,0.6,163,Yoga,Snow,Gym,Happy
1,08-03-2025,4294,3059.09,0.81,1389,10.2,70,Running,Clear,Gym,Stressed
1,10-03-2025,18557,3021.12,17.29,850,4.7,164,Yoga,Fog,Gym,Happy
1,10-03-2025,19984,3808.7,8.0,1067,8.3,151,None,Fog,Office,Neutral
1,11-03-2025,8394,2826.61,19.62,442,3.8,61,Walking,Fog,Park,Stressed
1,14-03-2025,21663,3828.11,1.65,1119,9.8,61,Cycling,Fog,Other,Happy
1,16-03-2025,22896,1848.65,4.13,1227,1.7,155,Running,Snow,Office,Tired
1,16-03-2025,27689,2078.37,18.57,356,8.8,155,Running,Fog,Park,Happy
1,19-03-2025,599,2134.95,7.92,322,10.0,89,None,Clear,Home,Stressed
1,20-03-2025,9161,3367.83,6.28,1371,10.8,147,Cycling,Snow,Other,Tired
1,21-03-2025,1358,1863.61,7.64,188,11.2,65,None,Snow,Park,Tired
1,21-03-2025,21736,1858.55,1.83,594,10.0,78,Swimming,Fog,Other,Tired
1,21-03-2025,1316,1900.65,12.97,729,8.5,96,Walking,Clear,Gym,Stressed
1,21-03-2025,23783,2321.19,16.2,1173,6.4,66,Cycling,Fog,Gym,Tired
1,22-03-2025,933,2539.75,18.16,921,2.0,115,Gym Workout,Fog,Other,Stressed
1,22-03-2025,9510,3088.55,9.78,868,0.4,98,None,Rain,Office,Happy
1,23-03-2025,2424,3670.83,12.88,1405,9.6,127,Yoga,Snow,Office,Stressed
1,24-03-2025,19828,3034.0,7.61,497,7.2,171,Swimming,Rain,Gym,Tired
1,24-03-2025,24552,1860.31,4.55,899,4.0,144,Gym Workout,Rain,Park,Neutral
1,24-03-2025,3976,1851.28,10.98,787,4.7,62,Yoga,Snow,Home,Happy
1,26-03-2025,5564,3106.6,7.75,436,9.9,134,Gym Workout,Snow,Office,Happy
1,26-03-2025,8551,1522.83,2.13,1360,5.1,112,Gym Workout,Snow,Office,Happy
1,26-03-2025,10109,3252.51,2.62,1428,8.5,160,Cycling,Snow,Office,Happy
1,01-04-2025,16635,3288.78,15.77,1156,11.7,115,Running,Snow,Park,Happy
1,02-04-2025,24795,3464.38,13.82,381,9.0,63,Yoga,Clear,Office,Stressed
1,03-04-2025,23747,3881.69,3.29,922,8.8,152,Yoga,Fog,Park,Stressed
1,03-04-2025,22026,2692.95,3.15,845,8.3,146,Swimming,Fog,Home,Tired
1,07-04-2025,9948,2621.11,13.07,611,4.0,163,Gym Workout,Fog,Other,Happy
1,08-04-2025,25012,3996.25,18.82,1218,4.9,155,None,Snow,Office,Tired
1,08-04-2025,26220,2372.87,8.53,1145,0.6,173,Running,Snow,Home,Stressed
1,09-04-2025,7502,3427.56,0.34,652,1.3,138,Swimming,Snow,Gym,Happy
1,10-04-2025,11639,1867.15,4.87,904,5.5,120,Yoga,Snow,Office,Neutral
1,12-04-2025,19335,1909.19,17.05,352,9.8,100,Gym Workout,Rain,Home,Happy
1,12-04-2025,3097,3981.04,5.41,850,6.2,160,Swimming,Fog,Gym,Neutral
1,13-04-2025,9130,3847.53,5.11,1016,10.5,112,Gym Workout,Fog,Park,Neutral
1,14-04-2025,28322,3457.81,16.74,1160,9.0,68,None,Clear,Home,Tired
1,14-04-2025,20499,2171.03,10.27,631,5.2,153,Gym Workout,Rain,Gym,Happy
1,16-04-2025,20100,1978.15,3.71,194,4.1,87,Running,Clear,Home,Tired
1,16-04-2025,26915,2200.04,1.87,1318,7.1,137,Walking,Clear,Home,Tired
1,16-04-2025,7535,3525.11,10.86,579,10.1,68,None,Rain,Gym,Tired
1,17-04-2025,11742,2915.37,2.85,686,7.3,119,Swimming,Fog,Other,Happy
1,18-04-2025,3726,3976.69,7.1,593,10.5,93,Yoga,Snow,Gym,Neutral
1,20-04-2025,22033,3615.1,10.76,1120,0.2,109,Running,Fog,Park,Tired
1,22-04-2025,17339,2943.39,19.43,507,5.1,111,Yoga,Rain,Home,Tired
1,23-04-2025,6191,2275.43,19.09,46,7.0,141,Walking,Clear,Gym,Happy
1,25-04-2025,1764,3577.74,8.54,706,11.9,148,Yoga,Snow,Other,Tired
1,26-04-2025,16419,1911.14,6.44,1291,7.8,176,Yoga,Rain,Park,Happy
1,26-04-2025,20597,1826.8,0.7,405,11.2,100,Yoga,Rain,Home,Happy
1,30-04-2025,3205,2913.53,4.59,544,1.5,102,Gym Workout,Rain,Park,Neutral
1,03-05-2025,15071,1787.48,7.68,62,10.4,98,None,Snow,Gym,Tired
1,04-05-2025,5473,2174.3,14.5,1022,6.6,135,Yoga,Fog,Park,Happy
1,05-05-2025,11466,2917.82,10.23,228,6.9,136,Walking,Clear,Other,Stressed
1,06-05-2025,17024,3466.21,4.22,1388,2.5,169,Yoga,Fog,Other,Neutral
1,07-05-2025,4399,1616.41,14.29,649,11.2,118,Cycling,Fog,Office,Happy
1,07-05-2025,17997,2235.69,7.79,1151,9.0,110,Cycling,Snow,Other,Happy
1,08-05-2025,4046,2662.26,11.37,28,9.2,134,Gym Workout,Clear,Home,Stressed
1,08-05-2025,26513,3449.6,14.69,739,9.2,66,Running,Fog,Home,Stressed
1,09-05-2025,22064,2142.69,4.33,160,3.8,65,Cycling,Fog,Office,Tired
1,11-05-2025,9280,2783.0,9.49,1420,3.8,129,Cycling,Fog,Other,Stressed
1,11-05-2025,21342,2459.62,11.03,1046,1.0,132,Cycling,Snow,Other,Stressed
1,13-05-2025,1475,3621.18,18.47,714,5.9,123,None,Clear,Park,Tired
1,13-05-2025,24896,3994.03,3.84,1407,2.8,153,Running,Snow,Park,Neutral
1,13-05-2025,4743,3663.04,19.51,1010,3.3,60,Gym Workout,Clear,Park,Stressed
1,14-05-2025,1462,2300.9,11.55,1420,11.6,96,Gym Workout,Fog,Park,Tired
1,15-05-2025,21819,2196.97,2.4,1319,8.9,133,Walking,Rain,Park,Stressed
1,15-05-2025,13924,3122.54,10.86,1389,10.8,141,Running,Rain,Gym,Happy
1,16-05-2025,8493,2342.17,16.53,369,4.6,169,Walking,Rain,Home,Happy
1,19-05-2025,25590,2815.41,12.12,1228,10.4,140,Walking,Snow,Home,Tired
1,20-05-2025,16245,2320.69,16.08,1303,6.7,173,Swimming,Clear,Park,Stressed
1,20-05-2025,16325,2884.25,1.64,1398,10.5,167,Running,Fog,Other,Happy
1,22-05-2025,7269,2748.62,13.62,1134,9.9,167,Running,Rain,Home,Happy
1,22-05-2025,19902,1785.88,15.0,495,5.7,91,Cycling,Fog,Park,Stressed
1,22-05-2025,3505,3583.6,4.22,760,5.4,77,Gym Workout,Clear,Gym,Happy
1,23-05-2025,17682,2368.37,2.79,191,6.3,79,Cycling,Fog,Gym,Neutral
1,24-05-2025,21071,2872.21,19.7,728,10.3,97,Walking,Clear,Office,Tired
1,24-05-2025,6433,2971.97,12.74,578,7.3,86,Running,Clear,Gym,Tired
1,25-05-2025,10300,3963.5,13.69,541,2.7,145,Walking,Snow,Gym,Tired
1,25-05-2025,16441,3485.78,6.29,482,5.3,156,Walking,Fog,Office,Happy
1,26-05-2025,25465,2714.68,1.78,234,3.7,132,None,Clear,Park,Stressed
1,27-05-2025,16397,3203.82,0.08,816,5.7,128,Cycling,Clear,Home,Neutral
1,29-05-2025,29338,2186.03,3.46,101,2.4,161,Cycling,Fog,Other,Happy
1,30-05-2025,23255,3310.61,14.31,654,0.7,86,Swimming,Rain,Other,Neutral
1,31-05-2025,21824,1567.62,5.54,313,7.0,107,Running,Snow,Office,Neutral
1,31-05-2025,16838,1694.72,11.8,52,2.3,105,Cycling,Rain,Park,Tired
1,31-05-2025,24505,2824.01,2.58,460,4.3,81,None,Clear,Park,Stressed
1,31-05-2025,9633,1919.98,18.66,755,4.2,98,None,Fog,Other,Tired
1,02-06-2025,1639,2628.92,11.05,15,7.1,133,None,Snow,Office,Stressed
1,02-06-2025,15757,1632.1,18.28,1299,11.8,79,Yoga,Fog,Gym,Neutral
1,04-06-2025,19560,2122.62,4.01,1253,8.9,126,Gym Workout,Snow,Office,Happy
1,05-06-2025,25653,3788.39,0.66,1300,2.5,169,Swimming,Rain,Office,Happy
1,06-06-2025,29005,3666.36,19.74,396,2.1,144,Running,Fog,Park,Neutral
1,06-06-2025,1415,2363.86,13.5,126,8.7,178,Walking,Clear,Gym,Happy
1,07-06-2025,28180,1538.81,4.49,723,6.1,174,Walking,Rain,Other,Neutral
1,08-06-2025,27257,2600.91,12.71,1391,4.7,177,Cycling,Clear,Office,Stressed
1,08-06-2025,8971,3633.45,11.16,785,1.4,168,Gym Workout,Rain,Other,Stressed
1,09-06-2025,10782,2703.1,8.61,921,9.8,160,Running,Clear,Gym,Happy
1,09-06-2025,3055,3666.7,16.23,1241,0.8,120,Cycling,Fog,Gym,Neutral
1,09-06-2025,29238,3819.41,0.2,171,4.4,118,Walking,Rain,Park,Neutral
